,FIPS,State,County,FFR11,FFR16,PCH_FFR_11_16,FFRPTH11,FFRPTH16,PCH_FFRPTH_11_16,FSR11,FSR16,PCH_FSR_11_16,FSRPTH11,FSRPTH16,PCH_FSRPTH_11_16,PC_FFRSALES07*,PC_FFRSALES12*,PC_FSRSALES07*,PC_FSRSALES12*,geo_type
2896,51161.0,VA,Roanoke,47.0,53.0,12.765957447,0.50620914,0.567676703,12.142720897,53.0,55.0,3.7735849060000004,0.5708315829999999,0.589098465,3.2000475319999997,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2897,51163.0,VA,Rockbridge,13.0,12.0,-7.692307692000001,0.5793484560000001,0.535451341,-7.576979711,14.0,12.0,-14.285714286,0.6239137220000001,0.535451341,-14.178624017999999,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2898,51165.0,VA,Rockingham,28.0,30.0,7.142857143,0.36435087,0.378319756,3.833910421,30.0,35.0,16.666666667,0.39037593200000004,0.44137304899999996,13.063591347000001,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2899,51167.0,VA,Russell,17.0,16.0,-5.882352941000001,0.5932439979999999,0.584069504,-1.546495798,12.0,10.0,-16.666666667,0.41876046899999997,0.36504344,-12.827626488,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2900,51169.0,VA,Scott,14.0,10.0,-28.571428571,0.607085556,0.453967678,-25.221795637,8.0,10.0,25.0,0.34690603200000003,0.453967678,30.861857636,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2901,51171.0,VA,Shenandoah,24.0,20.0,-16.666666667,0.567886044,0.465896385,-17.959529134,29.0,31.0,6.896551724,0.6861956370000001,0.722139396,5.238121249,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2902,51173.0,VA,Smyth,18.0,20.0,11.111111111,0.561727625,0.643604183,14.575846965,17.0,16.0,-5.882352941000001,0.530520534,0.514883347,-2.947517865,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2903,51175.0,VA,Southampton,3.0,4.0,33.333333333,0.161021953,0.221987902,37.861886526999996,3.0,1.0,-66.666666667,0.161021953,0.055497000000000005,-65.534528368,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2904,51177.0,VA,Spotsylvania,87.0,88.0,1.1494252870000001,0.698604397,0.669685324,-4.139549266,79.0,76.0,-3.797468354,0.634364912,0.578364598,-8.827776143,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2905,51179.0,VA,Stafford,69.0,79.0,14.492753622999999,0.521908825,0.5506108989999999,5.499442267999999,61.0,68.0,11.475409835999999,0.461397657,0.47394355899999996,2.719108346,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
